time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.560000000000001,-0.510999260413,1.6494523745,13.5014526474,0.259851393737,0.17882432399,0.0,-1.33769306347,2.48783791347,3.74606046231,0.163165323785,0.100267006851,0.0,488.74797945610413,488.4057377258798,487.7793450151876,490.0350655914988
1.620000000000001,-0.595462963445,1.80459769585,13.7307579533,0.274370841916,0.187181411243,0.0,-1.47856995519,2.68489220617,3.89595564191,0.185817600653,0.082262564197,0.0,482.43302353804756,481.0783506531345,480.93861797778226,482.67689099480845
1.680000000000001,-0.687932488937,1.97095136114,13.9657466359,0.285993434014,0.193624700086,0.0,-1.60430116609,2.86107698784,3.93607881507,0.176983077237,0.0675585582919,0.0,451.2654837446028,450.0815339283894,449.75932225135233,449.0751500084826
1.740000000000001,-0.787112214492,2.14669387971,14.1983518851,0.302236835715,0.20155659263,0.0,-1.7023169602,2.99809006445,3.8170780116,0.149774798634,0.0447515731399,0.0,397.32263468346594,395.22886975256495,397.7355656997555,395.2662924710331
1.8000000000000012,-0.893236162352,2.33222996692,14.428131574,0.31262500298,0.208546481331,0.0,-1.83570514909,3.18711641948,3.84133482768,0.135549106572,0.0663112415945,0.0,446.6065366800572,448.3635463748136,448.9836151613478,447.8473287392851
1.8600000000000012,-1.00773838856,2.52961826027,14.6603782967,0.321001047193,0.212822749942,0.0,-1.98135365001,3.39294161537,3.89923392564,0.139881186826,0.0590156019547,0.0,462.029017721478,461.4562082582209,460.18205743562413,460.5415396622162
1.9200000000000013,-1.13203167376,2.74090991699,14.9002378442,0.332348065317,0.216352137878,0.0,-2.16191115824,3.65081978851,4.09422430653,0.157546590796,0.0575806893383,0.0,505.64413415946893,505.5426726692395,505.96129527769773,507.24869072910104
1.9800000000000013,-1.26528638101,2.96498248218,15.1432588417,0.343396721881,0.220726233632,0.0,-2.28025891098,3.8189009606,4.00604881723,0.17023599809,0.0669515800443,0.0,416.77064440840473,417.59192235793336,416.34646979805194,417.4821969803678
2.0400000000000014,-1.40561483615,3.19913585128,15.3804801041,0.359533914523,0.225298363401,0.0,-2.39770949179,3.98721981118,3.90075017855,0.142347739606,0.0740001075063,0.0,411.5574961038008,412.1850683779492,413.37234468934463,410.9339652945761
2.1000000000000014,-1.55377992004,3.44465290326,15.614160241,0.368089864379,0.231624017691,0.0,-2.54162492073,4.19701541521,3.88770536643,0.142950271605,0.0577093417949,0.0,446.721154134464,445.394110677652,446.49343015402195,446.5614262966327
2.1600000000000015,-1.71019161564,3.70211087246,15.8449883214,0.382880282078,0.235889143085,0.0,-2.6724244526,4.38573625312,3.80582721322,0.169081473867,0.0466222423539,0.0,423.71156263846575,422.7592393658242,423.85000121622613,426.11312422910856
2.2200000000000015,-1.87464925672,3.97123408831,16.0712151407,0.393304081321,0.244489204801,0.0,-2.8101706161,4.58546444352,3.73427876421,0.161971725481,0.0190067548668,0.0,431.3777447225086,429.0397903145317,429.47097508775266,428.8950695316957
